date,region,sales
2020-06-29,south,306916
2020-06-29,east,306916
2020-06-29,west,251001
2020-06-30,north,357604
2020-06-30,south,274576
2020-06-30,east,309136
2020-06-30,west,301401
2020-07-01,north,295936
2020-07-01,south,276676
2020-07-01,east,302500
2020-07-01,west,358801
2020-07-02,north,334084
2020-07-02,south,334084
2020-07-02,east,277729
2020-07-02,west,308025
2020-07-03,north,319225
2020-07-03,south,321489
2020-07-03,east,278784
2020-07-03,west,256036
2020-07-04,north,335241
2020-07-04,south,304704
2020-07-04,east,319225
2020-07-04,west,271441
2020-07-05,north,355216
2020-07-05,south,338724
2020-07-05,east,301401
2020-07-05,west,259081
2020-07-06,north,266256
2020-07-06,south,274576
2020-07-06,east,273529
2020-07-06,west,259081
2020-07-07,north,250000
2020-07-07,south,356409
2020-07-07,east,304704
2020-07-07,west,337561
2020-07-08,north,271441
2020-07-08,south,329476
2020-07-08,east,343396
2020-07-08,west,258064
2020-07-09,north,355216
2020-07-09,south,326041
2020-07-09,east,283024
2020-07-09,west,327184
2020-07-10,north,279841
2020-07-10,south,253009
2020-07-10,east,320356
2020-07-10,west,255025
2020-07-11,north,250000
2020-07-11,south,316969
2020-07-11,east,268324
2020-07-11,west,253009
2020-07-12,north,338724
2020-07-12,south,274576
2020-07-12,east,349281
2020-07-12,west,283024
2020-07-13,north,313600
2020-07-13,south,345744
2020-07-13,east,352836
2020-07-13,west,331776
2020-07-14,north,269361
2020-07-14,south,255025
2020-07-14,east,319225
2020-07-14,west,250000
2020-07-15,north,264196
2020-07-15,south,336400
2020-07-15,east,301401
2020-07-15,west,283024
2020-07-16,north,255025
2020-07-16,south,332929
2020-07-16,east,286225
2020-07-16,west,356409
2020-07-17,north,357604
2020-07-17,south,312481
2020-07-17,east,299209
2020-07-17,west,349281
2020-07-18,north,292681
2020-07-18,south,323761
2020-07-18,east,339889
2020-07-18,west,358801
2020-07-19,north,289444
2020-07-19,south,303601
2020-07-19,east,311364
2020-07-19,west,351649
2020-07-20,north,358801
2020-07-20,south,270400
2020-07-20,east,298116
2020-07-20,west,327184
2020-07-21,north,274576
2020-07-21,south,346921
2020-07-21,east,316969
2020-07-21,west,334084
2020-07-22,north,309136
2020-07-22,south,331776
2020-07-22,east,309136
2020-07-22,west,278784
2020-07-23,north,318096
2020-07-23,south,324900
2020-07-23,east,343396
2020-07-23,west,265225
2020-07-24,north,260100
2020-07-24,south,260100
2020-07-24,east,275625
2020-07-24,west,350464
2020-07-25,north,357604
2020-07-25,south,301401
2020-07-25,east,288369
2020-07-25,west,322624
2020-07-26,north,273529
2020-07-26,south,305809
2020-07-26,east,275625
2020-07-26,west,355216
2020-07-27,north,285156
2020-07-27,south,291600
2020-07-27,east,260100
2020-07-27,west,287296
2020-07-28,north,360000
2020-07-28,south,252004
2020-07-28,east,287296
2020-07-28,west,277729
2020-07-29,north,261121
2020-07-29,south,315844
2020-07-29,east,349281
2020-07-29,west,300304
2020-07-30,north,329476
2020-07-30,south,278784
2020-07-30,east,283024
2020-07-30,west,254016
2020-07-31,north,259081
2020-07-31,south,260100
2020-07-31,east,261121
2020-07-31,west,260100
2020-08-01,north,355216
2020-08-01,south,283024
2020-08-01,east,313600
2020-08-01,west,310249
2020-08-02,north,304704
2020-08-02,south,327184
2020-08-02,east,292681
2020-08-02,west,283024
2020-08-03,north,308025
2020-08-03,south,302500
2020-08-03,east,251001
2020-08-03,west,308025
2020-08-04,north,263169
2020-08-04,south,305809
2020-08-04,east,285156
2020-08-04,west,328329
2020-08-05,north,339889
2020-08-05,south,266256
2020-08-05,east,303601
2020-08-05,west,306916
2020-08-06,north,348100
2020-08-06,south,324900
2020-08-06,east,253009
2020-08-06,west,265225
2020-08-07,north,336400
2020-08-07,south,258064
2020-08-07,east,299209
2020-08-07,west,324900
2020-08-08,north,331776
2020-08-08,south,319225
2020-08-08,east,327184
2020-08-08,west,354025
2020-08-09,north,290521
2020-08-09,south,341056
2020-08-09,east,334084
2020-08-09,west,257049
2020-08-10,north,265225
2020-08-10,south,329476
2020-08-10,east,301401
2020-08-10,west,260100
2020-08-11,north,295936
2020-08-11,south,291600
2020-08-11,east,267289
2020-08-11,west,269361
2020-08-12,north,335241
2020-08-12,south,339889
2020-08-12,east,322624
2020-08-12,west,310249
2020-08-13,north,250000
2020-08-13,south,250000
2020-08-13,east,321489
2020-08-13,west,354025
2020-08-14,north,264196
2020-08-14,south,356409
2020-08-14,east,327184
2020-08-14,west,308025
2020-08-15,north,336400
2020-08-15,south,295936
2020-08-15,east,270400
2020-08-15,west,316969
2020-08-16,north,339889
2020-08-16,south,286225
2020-08-16,east,294849
2020-08-16,west,331776
2020-08-17,north,268324
2020-08-17,south,294849
2020-08-17,east,320356
2020-08-17,west,297025
2020-08-18,north,344569
2020-08-18,south,272484
2020-08-18,east,318096
2020-08-18,west,271441
2020-08-19,north,306916
2020-08-19,south,297025
2020-08-19,east,311364
2020-08-19,west,285156
2020-08-20,north,315844
2020-08-20,south,252004
2020-08-20,east,255025
2020-08-20,west,351649
2020-08-21,north,269361
2020-08-21,south,267289
2020-08-21,east,257049
2020-08-21,west,324900
2020-08-22,north,271441
2020-08-22,south,314721
2020-08-22,east,356409
2020-08-22,west,349281
2020-08-23,north,327184
2020-08-23,south,332929
2020-08-23,east,281961
2020-08-23,west,355216
2020-08-24,north,354025
2020-08-24,south,301401
2020-08-24,east,342225
2020-08-24,west,308025
2020-08-25,north,265225
2020-08-25,south,342225
2020-08-25,east,286225
2020-08-25,west,266256
2020-08-26,north,261121
2020-08-26,south,341056
2020-08-26,east,343396
2020-08-26,west,346921
2020-08-27,north,344569
2020-08-27,south,310249
2020-08-27,east,267289
2020-08-27,west,315844
2020-08-28,north,355216
2020-08-28,south,267289
2020-08-28,east,268324
2020-08-28,west,292681
2020-08-29,north,320356
2020-08-29,south,305809
2020-08-29,east,281961
2020-08-29,west,311364
2020-08-30,north,360000
2020-08-30,south,268324
2020-08-30,east,326041
2020-08-30,west,288369
2020-08-31,north,358801
2020-08-31,south,277729
2020-08-31,east,292681
2020-08-31,west,255025
2020-09-01,north,358801
2020-09-01,south,322624
2020-09-01,east,263169
2020-09-01,west,290521
2020-09-02,north,335241
2020-09-02,south,297025
2020-09-02,east,310249
2020-09-02,west,295936
2020-09-03,north,275625
2020-09-03,south,326041
2020-09-03,east,277729
2020-09-03,west,328329
2020-09-04,north,261121
2020-09-04,south,263169
2020-09-04,east,273529
2020-09-04,west,337561
2020-09-05,north,291600
2020-09-05,south,337561
2020-09-05,east,271441
2020-09-05,west,345744
2020-09-06,north,298116
2020-09-06,south,334084
2020-09-06,east,357604
2020-09-06,west,352836
2020-09-07,north,253009
2020-09-07,south,339889
2020-09-07,east,287296
2020-09-07,west,357604
2020-09-08,north,324900
2020-09-08,south,262144
2020-09-08,east,263169
2020-09-08,west,254016
2020-09-09,north,276676
2020-09-09,south,275625
2020-09-09,east,267289
2020-09-09,west,302500
2020-09-10,north,306916
2020-09-10,south,346921
2020-09-10,east,283024
2020-09-10,west,324900
2020-09-11,north,345744
2020-09-11,south,329476
2020-09-11,east,288369
2020-09-11,west,304704
2020-09-12,north,285156
2020-09-12,south,315844
2020-09-12,east,284089
2020-09-12,west,360000
2020-09-13,north,251001
2020-09-13,south,268324
2020-09-13,east,268324
2020-09-13,west,275625
2020-09-14,north,301401
2020-09-14,south,350464
2020-09-14,east,355216
2020-09-14,west,356409
2020-09-15,north,264196
2020-09-15,south,352836
2020-09-15,east,291600
2020-09-15,west,299209
2020-09-16,north,280900
2020-09-16,south,334084
2020-09-16,east,324900
2020-09-16,west,299209
2020-09-17,north,288369
2020-09-17,south,277729
2020-09-17,east,283024
2020-09-17,west,263169
2020-09-18,north,345744
2020-09-18,south,278784
2020-09-18,east,321489
2020-09-18,west,256036
2020-09-19,north,318096
2020-09-19,south,337561
2020-09-19,east,335241
2020-09-19,west,280900
2020-09-20,north,292681
2020-09-20,south,257049
2020-09-20,east,280900
2020-09-20,west,312481
2020-09-21,north,350464
2020-09-21,south,294849
2020-09-21,east,350464
2020-09-21,west,331776
2020-09-22,north,350464
2020-09-22,south,294849
2020-09-22,east,263169
2020-09-22,west,271441
2020-09-23,north,252004
2020-09-23,south,320356
2020-09-23,east,334084
2020-09-23,west,269361
2020-09-24,north,259081
2020-09-24,south,344569
2020-09-24,east,270400
2020-09-24,west,302500
2020-09-25,north,261121
2020-09-25,south,285156
2020-09-25,east,337561
2020-09-25,west,290521
2020-09-26,north,262144
2020-09-26,south,349281
2020-09-26,east,257049
2020-09-26,west,264196
2020-09-27,north,335241
2020-09-27,south,253009
2020-09-27,east,293764
2020-09-27,west,278784
2020-09-28,north,310249
2020-09-28,south,313600
2020-09-28,east,284089
2020-09-28,west,350464
2020-09-29,north,311364
2020-09-29,south,331776
2020-09-29,east,267289
2020-09-29,west,299209
2020-09-30,north,289444
2020-09-30,south,349281
2020-09-30,east,253009
2020-09-30,west,336400
2020-10-01,north,289444
2020-10-01,south,284089
2020-10-01,east,354025
2020-10-01,west,252004
2020-10-02,north,316969
2020-10-02,south,305809
2020-10-02,east,354025
2020-10-02,west,321489
2020-10-03,north,255025
2020-10-03,south,265225
2020-10-03,east,284089
2020-10-03,west,254016
2020-10-04,north,258064
2020-10-04,south,351649
2020-10-04,east,250000
2020-10-04,west,342225
2020-10-05,north,349281
2020-10-05,south,337561
2020-10-05,east,306916
2020-10-05,west,283024
2020-10-06,north,355216
2020-10-06,south,251001
2020-10-06,east,351649
2020-10-06,west,271441
2020-10-07,north,268324
2020-10-07,south,334084
2020-10-07,east,294849
2020-10-07,west,287296
2020-10-08,north,357604
2020-10-08,south,311364
2020-10-08,east,306916
2020-10-08,west,355216
2020-10-09,north,262144
2020-10-09,south,257049
2020-10-09,east,304704
2020-10-09,west,267289
2020-10-10,north,281961
2020-10-10,south,280900
2020-10-10,east,310249
2020-10-10,west,323761
2020-10-11,north,273529
2020-10-11,south,349281
2020-10-11,east,311364
2020-10-11,west,262144
2020-10-12,north,312481
2020-10-12,south,286225
2020-10-12,east,303601
2020-10-12,west,339889
2020-10-13,north,276676
2020-10-13,south,298116
2020-10-13,east,255025
2020-10-13,west,314721
2020-10-14,north,313600
2020-10-14,south,342225
2020-10-14,east,278784
2020-10-14,west,280900
2020-10-15,north,256036
2020-10-15,south,321489
2020-10-15,east,327184
2020-10-15,west,271441
2020-10-16,north,298116
2020-10-16,south,316969
2020-10-16,east,255025
2020-10-16,west,295936
2020-10-17,north,253009
2020-10-17,south,356409
2020-10-17,east,253009
2020-10-17,west,350464
2020-10-18,north,258064
2020-10-18,south,327184
2020-10-18,east,276676
2020-10-18,west,326041
2020-10-19,north,304704
2020-10-19,south,330625
2020-10-19,east,268324
2020-10-19,west,258064
2020-10-20,north,273529
2020-10-20,south,343396
2020-10-20,east,343396
2020-10-20,west,289444
2020-10-21,north,336400
2020-10-21,south,257049
2020-10-21,east,329476
2020-10-21,west,286225
2020-10-22,north,339889
2020-10-22,south,298116
2020-10-22,east,324900
2020-10-22,west,309136
2020-10-23,north,297025
2020-10-23,south,261121
2020-10-23,east,297025
2020-10-23,west,275625
2020-10-24,north,335241
2020-10-24,south,281961
2020-10-24,east,323761
2020-10-24,west,262144
2020-10-25,north,316969
2020-10-25,south,313600
2020-10-25,east,286225
2020-10-25,west,290521
2020-10-26,north,338724
2020-10-26,south,256036
2020-10-26,east,304704
2020-10-26,west,264196
2020-10-27,north,277729
2020-10-27,south,327184
2020-10-27,east,314721
2020-10-27,west,256036
2020-10-28,north,338724
2020-10-28,south,279841
2020-10-28,east,300304
2020-10-28,west,332929
2020-10-29,north,348100
2020-10-29,south,318096
2020-10-29,east,269361
2020-10-29,west,258064
2020-10-30,north,349281
2020-10-30,south,316969
2020-10-30,east,350464
2020-10-30,west,315844
2020-10-31,north,277729
2020-10-31,south,343396
2020-10-31,east,342225
2020-10-31,west,309136
2020-11-01,north,308025
2020-11-01,south,267289
2020-11-01,east,348100
2020-11-01,west,281961
2020-11-02,north,334084
2020-11-02,south,250000
2020-11-02,east,336400
2020-11-02,west,315844
2020-11-03,north,267289
2020-11-03,south,341056
2020-11-03,east,338724
2020-11-03,west,277729
2020-11-04,north,349281
2020-11-04,south,355216
2020-11-04,east,265225
2020-11-04,west,252004
2020-11-05,north,300304
2020-11-05,south,286225
2020-11-05,east,315844
2020-11-05,west,263169
2020-11-06,north,330625
2020-11-06,south,284089
2020-11-06,east,305809
2020-11-06,west,275625
2020-11-07,north,303601
2020-11-07,south,299209
2020-11-07,east,279841
2020-11-07,west,343396
2020-11-08,north,354025
2020-11-08,south,319225
2020-11-08,east,277729
2020-11-08,west,334084
2020-11-09,north,355216
2020-11-09,south,281961
2020-11-09,east,281961
2020-11-09,west,254016
2020-11-10,north,298116
2020-11-10,south,334084
2020-11-10,east,319225
2020-11-10,west,298116
2020-11-11,north,319225
2020-11-11,south,261121
2020-11-11,east,332929
2020-11-11,west,316969
2020-11-12,north,326041
2020-11-12,south,283024
2020-11-12,east,315844
2020-11-12,west,255025
2020-11-13,north,277729
2020-11-13,south,257049
2020-11-13,east,312481
2020-11-13,west,297025
2020-11-14,north,339889
2020-11-14,south,264196
2020-11-14,east,285156
2020-11-14,west,269361
2020-11-15,north,315844
2020-11-15,south,298116
2020-11-15,east,357604
2020-11-15,west,305809
2020-11-16,north,349281
2020-11-16,south,310249
2020-11-16,east,293764
2020-11-16,west,330625
2020-11-17,north,315844
2020-11-17,south,257049
2020-11-17,east,334084
2020-11-17,west,260100
2020-11-18,north,320356
2020-11-18,south,348100
2020-11-18,east,341056
2020-11-18,west,306916
2020-11-19,north,272484
2020-11-19,south,280900
2020-11-19,east,297025
2020-11-19,west,320356
2020-11-20,north,314721
2020-11-20,south,303601
2020-11-20,east,259081
2020-11-20,west,258064
2020-11-21,north,281961
2020-11-21,south,304704
2020-11-21,east,292681
2020-11-21,west,298116
2020-11-22,north,283024
2020-11-22,south,275625
2020-11-22,east,304704
2020-11-22,west,330625
2020-11-23,north,346921
2020-11-23,south,302500
2020-11-23,east,299209
2020-11-23,west,295936
2020-11-24,north,285156
2020-11-24,south,295936
2020-11-24,east,337561
2020-11-24,west,290521
2020-11-25,north,330625
2020-11-25,south,344569
2020-11-25,east,356409
2020-11-25,west,291600
2020-11-26,north,348100
2020-11-26,south,356409
2020-11-26,east,308025
2020-11-26,west,337561
2020-11-27,north,295936
2020-11-27,south,279841
2020-11-27,east,313600
2020-11-27,west,304704
2020-11-28,north,338724
2020-11-28,south,284089
2020-11-28,east,328329
2020-11-28,west,357604
2020-11-29,north,343396
2020-11-29,south,269361
2020-11-29,east,301401
2020-11-29,west,336400
2020-11-30,north,297025
2020-11-30,south,278784
2020-11-30,east,289444
2020-11-30,west,339889
2020-12-01,north,279841
2020-12-01,south,328329
2020-12-01,east,291600
2020-12-01,west,304704
2020-12-02,north,268324
2020-12-02,south,342225
2020-12-02,east,335241
2020-12-02,west,266256
2020-12-03,north,274576
2020-12-03,south,270400
2020-12-03,east,338724
2020-12-03,west,355216
2020-12-04,north,298116
2020-12-04,south,293764
2020-12-04,east,256036
2020-12-04,west,349281
2020-12-05,north,323761
2020-12-05,south,289444
2020-12-05,east,329476
2020-12-05,west,258064
2020-12-06,north,270400
2020-12-06,south,290521
2020-12-06,east,272484
2020-12-06,west,255025
2020-12-07,north,253009
2020-12-07,south,265225
2020-12-07,east,283024
2020-12-07,west,310249
2020-12-08,north,315844
2020-12-08,south,354025
2020-12-08,east,360000
2020-12-08,west,280900
2020-12-09,north,355216
2020-12-09,south,355216
2020-12-09,east,278784
2020-12-09,west,308025
2020-12-10,north,291600
2020-12-10,south,330625
2020-12-10,east,273529
2020-12-10,west,261121
2020-12-11,north,251001
2020-12-11,south,326041
2020-12-11,east,302500
2020-12-11,west,350464
2020-12-12,north,294849
2020-12-12,south,306916
2020-12-12,east,292681
2020-12-12,west,280900
2020-12-13,north,302500
2020-12-13,south,301401
2020-12-13,east,314721
2020-12-13,west,260100
2020-12-14,north,338724
2020-12-14,south,267289
2020-12-14,east,266256
2020-12-14,west,346921
2020-12-15,north,354025
2020-12-15,south,334084
2020-12-15,east,276676
2020-12-15,west,283024
2020-12-16,north,351649
2020-12-16,south,348100
2020-12-16,east,277729
2020-12-16,west,289444
2020-12-17,north,252004
2020-12-17,south,261121
2020-12-17,east,312481
2020-12-17,west,335241
2020-12-18,north,297025
2020-12-18,south,360000
2020-12-18,east,357604
2020-12-18,west,303601
2020-12-19,north,328329
2020-12-19,south,311364
2020-12-19,east,275625
2020-12-19,west,302500
2020-12-20,north,323761
2020-12-20,south,318096
2020-12-20,east,289444
2020-12-20,west,271441
2020-12-21,north,275625
2020-12-21,south,252004
2020-12-21,east,284089
2020-12-21,west,315844
2020-12-22,north,256036
2020-12-22,south,312481
2020-12-22,east,329476
2020-12-22,west,272484
2020-12-23,north,312481
2020-12-23,south,264196
2020-12-23,east,354025
2020-12-23,west,310249
2020-12-24,north,330625
2020-12-24,south,252004
2020-12-24,east,271441
2020-12-24,west,309136
2020-12-25,north,352836
2020-12-25,south,269361
2020-12-25,east,358801
2020-12-25,west,271441
2020-12-26,north,268324
2020-12-26,south,302500
2020-12-26,east,320356
2020-12-26,west,335241
2020-12-27,north,348100
2020-12-27,south,334084
2020-12-27,east,348100
2020-12-27,west,258064
2020-12-28,north,330625
2020-12-28,south,262144
2020-12-28,east,343396
2020-12-28,west,314721
2020-12-29,north,256036
2020-12-29,south,312481
2020-12-29,east,289444
2020-12-29,west,346921
2020-12-30,north,258064
2020-12-30,south,260100
2020-12-30,east,278784
2020-12-30,west,356409
2020-12-31,north,336400
2020-12-31,south,320356
2020-12-31,east,348100
2020-12-31,west,302500
2021-01-01,north,262144
2021-01-01,south,264196
2021-01-01,east,310249
2021-01-01,west,341056
2021-01-02,north,357604
2021-01-02,south,291600
2021-01-02,east,278784
2021-01-02,west,251001
2021-01-03,north,343396
2021-01-03,south,276676
2021-01-03,east,312481
2021-01-03,west,329476
2021-01-04,north,280900
2021-01-04,south,354025
2021-01-04,east,332929
2021-01-04,west,315844
2021-01-05,north,262144
2021-01-05,south,276676
2021-01-05,east,314721
2021-01-05,west,287296
2021-01-06,north,337561
2021-01-06,south,337561
2021-01-06,east,298116
2021-01-06,west,355216
2021-01-07,north,327184
2021-01-07,south,285156
2021-01-07,east,283024
2021-01-07,west,358801
2021-01-08,north,306916
2021-01-08,south,309136
2021-01-08,east,306916
2021-01-08,west,257049
2021-01-09,north,271441
2021-01-09,south,301401
2021-01-09,east,337561
2021-01-09,west,303601
2021-01-10,north,332929
2021-01-10,south,287296
2021-01-10,east,254016
2021-01-10,west,265225
2021-01-11,north,336400
2021-01-11,south,288369
2021-01-11,east,262144
2021-01-11,west,293764
2021-01-12,north,289444
2021-01-12,south,274576
2021-01-12,east,263169
2021-01-12,west,286225
2021-01-13,north,265225
2021-01-13,south,264196
2021-01-13,east,351649
2021-01-13,west,313600
2021-01-14,north,321489
2021-01-14,south,312481
2021-01-14,east,289444
2021-01-14,west,280900
2021-01-15,north,164025
2021-01-15,south,192721
2021-01-15,east,190096
2021-01-15,west,229441
2021-01-16,north,178084
2021-01-16,south,184041
2021-01-16,east,219024
2021-01-16,west,228484
2021-01-17,north,245025
2021-01-17,south,215296
2021-01-17,east,177241
2021-01-17,west,174724
2021-01-18,north,168100
2021-01-18,south,232324
2021-01-18,east,180625
2021-01-18,west,216225
2021-01-19,north,218089
2021-01-19,south,177241
2021-01-19,east,219024
2021-01-19,west,234256
2021-01-20,north,233289
2021-01-20,south,249001
2021-01-20,east,171396
2021-01-20,west,231361
2021-01-21,north,174724
2021-01-21,south,184041
2021-01-21,east,201601
2021-01-21,west,217156
2021-01-22,north,242064
2021-01-22,south,198916
2021-01-22,east,161604
2021-01-22,west,226576
2021-01-23,north,164025
2021-01-23,south,173889
2021-01-23,east,234256
2021-01-23,west,189225
2021-01-24,north,162409
2021-01-24,south,239121
2021-01-24,east,203401
2021-01-24,west,173889
2021-01-25,north,195364
2021-01-25,south,184041
2021-01-25,east,193600
2021-01-25,west,186624
2021-01-26,north,168100
2021-01-26,south,207936
2021-01-26,east,187489
2021-01-26,west,219961
2021-01-27,north,160000
2021-01-27,south,161604
2021-01-27,east,169744
2021-01-27,west,163216
2021-01-28,north,183184
2021-01-28,south,213444
2021-01-28,east,208849
2021-01-28,west,160801
2021-01-29,north,210681
2021-01-29,south,192721
2021-01-29,east,243049
2021-01-29,west,175561
2021-01-30,north,230400
2021-01-30,south,209764
2021-01-30,east,224676
2021-01-30,west,187489
2021-01-31,north,236196
2021-01-31,south,204304
2021-01-31,east,196249
2021-01-31,west,184041
2021-02-01,north,220900
2021-02-01,south,190096
2021-02-01,east,209764
2021-02-01,west,178929
2021-02-02,north,214369
2021-02-02,south,176400
2021-02-02,east,236196
2021-02-02,west,196249
2021-02-03,north,160000
2021-02-03,south,221841
2021-02-03,east,178084
2021-02-03,west,200704
2021-02-04,north,226576
2021-02-04,south,212521
2021-02-04,east,211600
2021-02-04,west,179776
2021-02-05,north,190969
2021-02-05,south,210681
2021-02-05,east,196249
2021-02-05,west,168100
2021-02-06,north,198025
2021-02-06,south,231361
2021-02-06,east,175561
2021-02-06,west,193600
2021-02-07,north,171396
2021-02-07,south,170569
2021-02-07,east,173056
2021-02-07,west,161604
2021-02-08,north,229441
2021-02-08,south,219961
2021-02-08,east,173889
2021-02-08,west,202500
2021-02-09,north,167281
2021-02-09,south,219961
2021-02-09,east,241081
2021-02-09,west,204304
2021-02-10,north,181476
2021-02-10,south,165649
2021-02-10,east,167281
2021-02-10,west,184041
2021-02-11,north,215296
2021-02-11,south,220900
2021-02-11,east,173889
2021-02-11,west,186624
2021-02-12,north,225625
2021-02-12,south,198916
2021-02-12,east,198916
2021-02-12,west,181476
2021-02-13,north,235225
2021-02-13,south,243049
2021-02-13,east,177241
2021-02-13,west,247009
2021-02-14,north,219024
2021-02-14,south,200704
2021-02-14,east,208849
2021-02-14,west,225625
2021-02-15,north,178084
2021-02-15,south,216225
2021-02-15,east,205209
2021-02-15,west,189225
2021-02-16,north,210681
2021-02-16,south,202500
2021-02-16,east,190096
2021-02-16,west,243049
2021-02-17,north,226576
2021-02-17,south,181476
2021-02-17,east,220900
2021-02-17,west,244036
2021-02-18,north,160801
2021-02-18,south,180625
2021-02-18,east,246016
2021-02-18,west,200704
2021-02-19,north,180625
2021-02-19,south,235225
2021-02-19,east,168100
2021-02-19,west,167281
2021-02-20,north,204304
2021-02-20,south,177241
2021-02-20,east,234256
2021-02-20,west,230400
2021-02-21,north,219961
2021-02-21,south,166464
2021-02-21,east,188356
2021-02-21,west,239121
2021-02-22,north,184041
2021-02-22,south,168100
2021-02-22,east,193600
2021-02-22,west,183184
2021-02-23,north,248004
2021-02-23,south,224676
2021-02-23,east,168921
2021-02-23,west,226576
2021-02-24,north,217156
2021-02-24,south,234256
2021-02-24,east,199809
2021-02-24,west,167281
2021-02-25,north,194481
2021-02-25,south,170569
2021-02-25,east,211600
2021-02-25,west,165649
2021-02-26,north,241081
2021-02-26,south,220900
2021-02-26,east,206116
2021-02-26,west,214369
2021-02-27,north,160000
2021-02-27,south,212521
2021-02-27,east,184900
2021-02-27,west,212521
2021-02-28,north,184041
2021-02-28,south,185761
2021-02-28,east,209764
2021-02-28,west,185761
2021-03-01,north,222784
2021-03-01,south,236196
2021-03-01,east,190969
2021-03-01,west,201601
2021-03-02,north,224676
2021-03-02,south,211600
2021-03-02,east,196249
2021-03-02,west,198025
2021-03-03,north,231361
2021-03-03,south,160000
2021-03-03,east,164025
2021-03-03,west,226576
2021-03-04,north,228484
2021-03-04,south,218089
2021-03-04,east,194481
2021-03-04,west,165649
2021-03-05,north,173056
2021-03-05,south,219024
2021-03-05,east,167281
2021-03-05,west,160801
2021-03-06,north,172225
2021-03-06,south,191844
2021-03-06,east,212521
2021-03-06,west,191844
2021-03-07,north,197136
2021-03-07,south,164025
2021-03-07,east,220900
2021-03-07,west,235225
2021-03-08,north,188356
2021-03-08,south,175561
2021-03-08,east,245025
2021-03-08,west,229441
2021-03-09,north,226576
2021-03-09,south,160000
2021-03-09,east,190096
2021-03-09,west,223729
2021-03-10,north,226576
2021-03-10,south,215296
2021-03-10,east,160801
2021-03-10,west,206116
2021-03-11,north,160801
2021-03-11,south,232324
2021-03-11,east,170569
2021-03-11,west,188356
2021-03-12,north,189225
2021-03-12,south,213444
2021-03-12,east,248004
2021-03-12,west,230400
2021-03-13,north,170569
2021-03-13,south,187489
2021-03-13,east,212521
2021-03-13,west,176400
2021-03-14,north,201601
2021-03-14,south,223729
2021-03-14,east,211600
2021-03-14,west,219024
2021-03-15,north,217156
2021-03-15,south,239121
2021-03-15,east,228484
2021-03-15,west,195364
2021-03-16,north,223729
2021-03-16,south,250000
2021-03-16,east,199809
2021-03-16,west,246016
2021-03-17,north,170569
2021-03-17,south,216225
2021-03-17,east,246016
2021-03-17,west,205209
2021-03-18,north,238144
2021-03-18,south,163216
2021-03-18,east,178929
2021-03-18,west,172225
2021-03-19,north,165649
2021-03-19,south,249001
2021-03-19,east,219024
2021-03-19,west,197136
2021-03-20,north,226576
2021-03-20,south,222784
2021-03-20,east,216225
2021-03-20,west,219024
2021-03-21,north,211600
2021-03-21,south,164836
2021-03-21,east,178084
2021-03-21,west,248004
2021-03-22,north,234256
2021-03-22,south,164836
2021-03-22,east,240100
2021-03-22,west,214369
2021-03-23,north,244036
2021-03-23,south,200704
2021-03-23,east,185761
2021-03-23,west,160801
2021-03-24,north,160801
2021-03-24,south,172225
2021-03-24,east,173056
2021-03-24,west,229441
2021-03-25,north,237169
2021-03-25,south,168921
2021-03-25,east,181476
2021-03-25,west,223729
2021-03-26,north,215296
2021-03-26,south,216225
2021-03-26,east,195364
2021-03-26,west,198025
2021-03-27,north,243049
2021-03-27,south,189225
2021-03-27,east,184041
2021-03-27,west,173889
2021-03-28,north,213444
2021-03-28,south,171396
2021-03-28,east,221841
2021-03-28,west,232324
2021-03-29,north,245025
2021-03-29,south,160801
2021-03-29,east,164025
2021-03-29,west,205209
2021-03-30,north,174724
2021-03-30,south,228484
2021-03-30,east,232324
2021-03-30,west,165649
2021-03-31,north,245025
2021-03-31,south,182329
2021-03-31,east,238144
2021-03-31,west,177241
2021-04-01,north,231361
2021-04-01,south,160000
2021-04-01,east,246016
2021-04-01,west,249001
2021-04-02,north,204304
2021-04-02,south,176400
2021-04-02,east,246016
2021-04-02,west,216225
2021-04-03,north,219961
2021-04-03,south,160801
2021-04-03,east,189225
2021-04-03,west,217156
2021-04-04,north,246016
2021-04-04,south,241081
2021-04-04,east,187489
2021-04-04,west,221841
2021-04-05,north,206116
2021-04-05,south,233289
2021-04-05,east,184900
2021-04-05,west,196249
2021-04-06,north,238144
2021-04-06,south,237169
2021-04-06,east,203401
2021-04-06,west,204304
2021-04-07,north,163216
2021-04-07,south,180625
2021-04-07,east,179776
2021-04-07,west,171396
2021-04-08,north,182329
2021-04-08,south,168100
2021-04-08,east,230400
2021-04-08,west,166464
2021-04-09,north,205209
2021-04-09,south,219024
2021-04-09,east,201601
2021-04-09,west,240100
2021-04-10,north,227529
2021-04-10,south,203401
2021-04-10,east,170569
2021-04-10,west,210681
2021-04-11,north,233289
2021-04-11,south,221841
2021-04-11,east,235225
2021-04-11,west,184900
2021-04-12,north,208849
2021-04-12,south,214369
2021-04-12,east,173056
2021-04-12,west,212521
2021-04-13,north,178929
2021-04-13,south,226576
2021-04-13,east,192721
2021-04-13,west,216225
2021-04-14,north,167281
2021-04-14,south,224676
2021-04-14,east,247009
2021-04-14,west,173889
2021-04-15,north,190969
2021-04-15,south,207025
2021-04-15,east,168100
2021-04-15,west,215296
2021-04-16,north,218089
2021-04-16,south,233289
2021-04-16,east,178929
